rownames,UR16_2319_HP160021451_A,UP0042HHT1
7:19000001-19500000,1.9424390306754122,2.0004292197765525
7:19500001-20000000,1.9424390306754122,2.0004292197765525
7:20000001-20500000,1.9424390306754122,2.0004292197765525
7:20500001-21000000,1.9424390306754122,2.0004292197765525
7:21000001-21500000,1.9424390306754122,2.0004292197765525
7:21500001-22000000,1.9424390306754122,2.0004292197765525
7:22000001-22500000,1.9424390306754122,2.0004292197765525
7:22500001-23000000,1.9424390306754122,2.0004292197765525
7:23000001-23500000,5.0273124153135,4.397495909473634
7:23500001-24000000,5.0273124153135,4.397495909473634
7:24000001-24500000,5.0273124153135,4.397495909473634
7:24500001-25000000,5.0273124153135,4.397495909473634
7:25000001-25500000,5.0273124153135,4.397495909473634
7:25500001-26000000,5.0273124153135,4.397495909473634
7:26000001-26500000,5.0273124153135,4.397495909473634
7:26500001-27000000,5.0273124153135,4.397495909473634
7:27000001-27500000,5.0273124153135,4.397495909473634
7:28000001-28500000,5.0273124153135,4.397495909473634
7:28500001-29000000,5.0273124153135,4.397495909473634
7:29000001-29500000,5.0273124153135,4.397495909473634
7:29500001-30000000,5.0273124153135,4.397495909473634
7:30000001-30500000,5.0273124153135,4.397495909473634
7:30500001-31000000,5.0273124153135,4.397495909473634
7:31000001-31500000,5.0273124153135,4.397495909473634
7:31500001-32000000,5.0273124153135,4.397495909473634
7:32000001-32500000,5.0273124153135,4.397495909473634
7:33500001-34000000,5.0273124153135,4.397495909473634
7:34000001-34500000,,
7:34500001-35000000,,
7:35500001-36000000,,
7:36000001-36500000,,
7:37000001-37500000,,
7:37500001-38000000,,
7:38000001-38500000,,
7:38500001-39000000,,
7:39500001-40000000,,
7:40000001-40500000,,
7:40500001-41000000,,
7:41000001-41500000,,
7:41500001-42000000,,
7:42000001-42500000,,
7:42500001-43000000,,
7:43000001-43500000,,
7:44000001-44500000,,
7:44500001-45000000,,
7:46000001-46500000,,
7:46500001-47000000,,
7:47000001-47500000,,
7:47500001-48000000,,
7:48000001-48500000,,
7:49000001-49500000,,
7:49500001-50000000,,
7:50000001-50500000,,
7:50500001-51000000,,
7:51000001-51500000,,
7:51500001-52000000,,
7:52000001-52500000,,
7:52500001-53000000,,
7:53000001-53500000,,
7:53500001-54000000,,
7:54000001-54500000,,
7:54500001-55000000,,
7:55000001-55500000,,
7:67000001-67500000,,
7:69000001-69500000,,
7:69500001-70000000,,
7:70000001-70500000,,
7:70500001-71000000,,
7:71000001-71500000,,
7:71500001-72000000,,
7:73000001-73500000,5.181193161155489,5.564984282944716
7:75500001-76000000,5.181193161155489,5.564984282944716
7:77000001-77500000,5.181193161155489,5.564984282944716
7:77500001-78000000,5.181193161155489,5.564984282944716
7:78500001-79000000,5.181193161155489,5.564984282944716
7:79000001-79500000,5.181193161155489,5.564984282944716
7:79500001-80000000,5.181193161155489,5.564984282944716
7:80000001-80500000,5.181193161155489,5.564984282944716
7:81000001-81500000,5.181193161155489,5.564984282944716
7:81500001-82000000,5.181193161155489,5.564984282944716
7:82000001-82500000,5.181193161155489,5.564984282944716
7:82500001-83000000,5.181193161155489,5.564984282944716
7:83000001-83500000,5.181193161155489,5.564984282944716
7:83500001-84000000,5.181193161155489,5.564984282944716
7:84000001-84500000,5.181193161155489,5.564984282944716
7:84500001-85000000,5.181193161155489,5.564984282944716
7:85000001-85500000,5.181193161155489,5.564984282944716
7:85500001-86000000,5.181193161155489,5.564984282944716
7:86000001-86500000,5.181193161155489,5.564984282944716
7:86500001-87000000,5.181193161155489,5.564984282944716
7:87000001-87500000,5.181193161155489,5.564984282944716
7:87500001-88000000,5.181193161155489,5.564984282944716
7:88000001-88500000,5.181193161155489,5.564984282944716
7:88500001-89000000,5.181193161155489,5.564984282944716
7:89000001-89500000,5.181193161155489,5.564984282944716
7:89500001-90000000,5.181193161155489,5.564984282944716
7:90000001-90500000,5.181193161155489,5.564984282944716
7:90500001-91000000,5.181193161155489,5.564984282944716
7:91000001-91500000,5.181193161155489,5.564984282944716
7:91500001-92000000,5.181193161155489,5.564984282944716
7:92500001-93000000,5.181193161155489,5.564984282944716
7:93000001-93500000,5.181193161155489,5.564984282944716
7:93500001-94000000,5.153133565341726,4.628833700498534
7:94000001-94500000,5.153133565341726,4.628833700498534
7:95000001-95500000,5.153133565341726,4.628833700498534
7:95500001-96000000,5.153133565341726,4.628833700498534
7:96000001-96500000,5.153133565341726,4.628833700498534
7:96500001-97000000,5.153133565341726,4.628833700498534
7:97000001-97500000,5.153133565341726,4.628833700498534
7:98000001-98500000,5.153133565341726,4.628833700498534
7:98500001-99000000,5.153133565341726,4.628833700498534
7:100000001-100500000,5.153133565341726,4.628833700498534
7:101000001-101500000,5.153133565341726,4.628833700498534
7:103000001-103500000,5.153133565341726,4.628833700498534
7:103500001-104000000,5.153133565341726,4.628833700498534
7:104000001-104500000,5.153133565341726,4.628833700498534
7:105000001-105500000,5.153133565341726,4.628833700498534
7:105500001-106000000,5.153133565341726,4.628833700498534
7:106000001-106500000,5.153133565341726,4.628833700498534
7:106500001-107000000,5.153133565341726,4.628833700498534
7:107000001-107500000,5.153133565341726,4.628833700498534
7:107500001-108000000,5.153133565341726,4.628833700498534
7:108000001-108500000,5.153133565341726,4.628833700498534
7:108500001-109000000,5.153133565341726,4.628833700498534
7:109000001-109500000,5.153133565341726,4.628833700498534
7:109500001-110000000,5.153133565341726,4.628833700498534
7:110000001-110500000,5.153133565341726,4.628833700498534
7:110500001-111000000,5.153133565341726,4.628833700498534
7:111000001-111500000,5.153133565341726,4.628833700498534
7:112000001-112500000,5.153133565341726,4.628833700498534
7:112500001-113000000,5.153133565341726,4.628833700498534
7:113000001-113500000,5.153133565341726,4.628833700498534
7:113500001-114000000,5.153133565341726,4.628833700498534
7:114000001-114500000,5.153133565341726,4.628833700498534
7:114500001-115000000,5.153133565341726,4.628833700498534
7:115000001-115500000,5.153133565341726,4.628833700498534
7:115500001-116000000,5.153133565341726,4.628833700498534
7:116000001-116500000,5.153133565341726,4.628833700498534
7:116500001-117000000,5.153133565341726,4.628833700498534
7:117000001-117500000,5.153133565341726,4.628833700498534
7:117500001-118000000,3.1493564421619054,3.171889980948583
7:118000001-118500000,3.1493564421619054,3.171889980948583
7:118500001-119000000,3.1493564421619054,3.171889980948583
7:119000001-119500000,3.1493564421619054,3.171889980948583
7:119500001-120000000,3.1493564421619054,3.171889980948583
7:120000001-120500000,3.1493564421619054,3.171889980948583
7:120500001-121000000,3.1493564421619054,3.171889980948583
7:121000001-121500000,3.1493564421619054,3.171889980948583
7:121500001-122000000,3.1493564421619054,3.171889980948583
7:122000001-122500000,3.1493564421619054,3.171889980948583
7:122500001-123000000,3.1493564421619054,3.171889980948583
7:123000001-123500000,3.1493564421619054,3.171889980948583
7:123500001-124000000,3.1493564421619054,3.171889980948583
7:124000001-124500000,3.1493564421619054,3.171889980948583
7:124500001-125000000,3.1493564421619054,3.171889980948583
7:125000001-125500000,3.1493564421619054,3.171889980948583
7:125500001-126000000,3.1493564421619054,3.171889980948583
7:126000001-126500000,3.1493564421619054,3.171889980948583
7:126500001-127000000,3.1493564421619054,3.171889980948583
7:127000001-127500000,3.1493564421619054,3.171889980948583
7:127500001-128000000,3.1493564421619054,3.171889980948583
7:128500001-129000000,3.1493564421619054,3.171889980948583
7:129000001-129500000,3.1493564421619054,3.171889980948583
7:129500001-130000000,3.1493564421619054,3.171889980948583
7:130000001-130500000,3.1493564421619054,3.171889980948583
7:130500001-131000000,3.1493564421619054,3.171889980948583
7:131000001-131500000,3.1493564421619054,3.171889980948583
7:132000001-132500000,,
7:132500001-133000000,,
7:133000001-133500000,,
7:133500001-134000000,,
7:134500001-135000000,,
7:135000001-135500000,,
7:136000001-136500000,7.074181277792951,6.386822170926196
7:136500001-137000000,7.074181277792951,6.386822170926196
7:137000001-137500000,7.074181277792951,6.386822170926196
7:138000001-138500000,7.074181277792951,6.386822170926196
7:138500001-139000000,7.074181277792951,6.386822170926196
7:139000001-139500000,7.074181277792951,6.386822170926196
7:139500001-140000000,7.074181277792951,6.386822170926196
7:140000001-140500000,7.074181277792951,6.386822170926196
7:140500001-141000000,7.074181277792951,6.386822170926196
7:141000001-141500000,7.074181277792951,6.386822170926196
7:142500001-143000000,7.074181277792951,6.386822170926196
7:144000001-144500000,7.074181277792951,6.386822170926196
7:144500001-145000000,7.074181277792951,6.386822170926196
7:145000001-145500000,7.074181277792951,6.386822170926196
7:146000001-146500000,7.074181277792951,6.386822170926196
7:146500001-147000000,7.074181277792951,6.386822170926196
7:147000001-147500000,7.074181277792951,6.386822170926196
7:147500001-148000000,7.074181277792951,6.386822170926196
7:148000001-148500000,7.074181277792951,6.386822170926196
7:148500001-149000000,7.074181277792951,6.386822170926196
7:149000001-149500000,7.074181277792951,6.386822170926196
7:150000001-150500000,7.074181277792951,6.386822170926196
7:150500001-151000000,7.074181277792951,6.386822170926196
7:151000001-151500000,7.074181277792951,6.386822170926196
7:151500001-152000000,7.074181277792951,6.386822170926196
7:152500001-153000000,7.074181277792951,6.386822170926196
7:154000001-154500000,7.074181277792951,6.386822170926196
7:154500001-155000000,7.074181277792951,6.386822170926196
7:155000001-155500000,7.074181277792951,6.386822170926196
7:155500001-156000000,7.074181277792951,6.386822170926196
7:156000001-156500000,7.074181277792951,6.386822170926196
7:156500001-157000000,7.074181277792951,6.386822170926196
7:157000001-157500000,7.074181277792951,6.386822170926196
7:158500001-159000000,7.074181277792951,6.386822170926196
8:500001-1000000,0.8655415576659224,0.9287551977106858
8:1000001-1500000,0.8655415576659224,0.9287551977106858
8:1500001-2000000,0.8655415576659224,0.9287551977106858
8:2000001-2500000,0.8655415576659224,0.9287551977106858
8:2500001-3000000,0.8655415576659224,0.9287551977106858
8:3000001-3500000,0.8655415576659224,0.9287551977106858
8:3500001-4000000,0.8655415576659224,0.9287551977106858
8:4000001-4500000,0.8655415576659224,0.9287551977106858
8:4500001-5000000,0.8655415576659224,0.9287551977106858
8:5000001-5500000,0.8655415576659224,0.9287551977106858
8:5500001-6000000,0.8655415576659224,0.9287551977106858
8:6000001-6500000,0.8655415576659224,0.9287551977106858
8:8000001-8500000,0.8655415576659224,0.9287551977106858
8:8500001-9000000,0.8655415576659224,0.9287551977106858
8:9000001-9500000,0.8655415576659224,0.9287551977106858
8:9500001-10000000,0.8655415576659224,0.9287551977106858
8:10000001-10500000,0.8655415576659224,0.9287551977106858
8:10500001-11000000,0.8655415576659224,0.9287551977106858
8:11000001-11500000,0.8655415576659224,0.9287551977106858
8:12500001-13000000,0.8655415576659224,0.9287551977106858
8:13000001-13500000,0.8655415576659224,0.9287551977106858
8:13500001-14000000,0.8655415576659224,0.9287551977106858
8:14000001-14500000,0.8655415576659224,0.9287551977106858
8:14500001-15000000,0.8655415576659224,0.9287551977106858
8:15000001-15500000,0.8655415576659224,0.9287551977106858
8:15500001-16000000,0.8655415576659224,0.9287551977106858
8:16500001-17000000,0.8655415576659224,0.9287551977106858
8:17000001-17500000,0.8655415576659224,0.9287551977106858
8:18000001-18500000,0.8655415576659224,0.9287551977106858
8:18500001-19000000,0.8655415576659224,0.9287551977106858
8:19000001-19500000,0.8655415576659224,0.9287551977106858
8:20000001-20500000,0.8655415576659224,0.9287551977106858
8:20500001-21000000,0.8655415576659224,0.9287551977106858
8:22000001-22500000,0.8655415576659224,0.9287551977106858
8:22500001-23000000,0.8655415576659224,0.9287551977106858
8:23000001-23500000,0.8655415576659224,0.9287551977106858
8:23500001-24000000,0.8655415576659224,0.9287551977106858
8:24000001-24500000,0.8655415576659224,0.9287551977106858
8:24500001-25000000,0.8655415576659224,0.9287551977106858
8:25000001-25500000,0.8655415576659224,0.9287551977106858
8:25500001-26000000,0.8655415576659224,0.9287551977106858
8:26000001-26500000,0.8655415576659224,0.9287551977106858
8:26500001-27000000,0.8655415576659224,0.9287551977106858
8:27000001-27500000,0.8655415576659224,0.9287551977106858
8:27500001-28000000,0.8655415576659224,0.9287551977106858
8:28000001-28500000,0.8655415576659224,0.9287551977106858
8:28500001-29000000,0.8655415576659224,0.9287551977106858
8:29500001-30000000,0.8655415576659224,0.9287551977106858
8:30000001-30500000,0.8655415576659224,0.9287551977106858
8:30500001-31000000,0.8655415576659224,0.9287551977106858
8:31000001-31500000,0.8655415576659224,0.9287551977106858
8:31500001-32000000,0.8655415576659224,0.9287551977106858
8:32000001-32500000,0.8655415576659224,0.9287551977106858
8:33000001-33500000,0.8655415576659224,0.9287551977106858
8:33500001-34000000,0.8655415576659224,0.9287551977106858
8:34000001-34500000,0.8655415576659224,0.9287551977106858
8:34500001-35000000,0.8655415576659224,0.9287551977106858
8:35000001-35500000,0.8655415576659224,0.9287551977106858
8:35500001-36000000,0.8655415576659224,0.9287551977106858
8:36000001-36500000,0.8655415576659224,0.9287551977106858
8:36500001-37000000,0.8655415576659224,0.9287551977106858
8:37000001-37500000,0.8655415576659224,0.9287551977106858
8:37500001-38000000,0.8655415576659224,0.9287551977106858
8:38000001-38500000,0.8655415576659224,0.9287551977106858
8:38500001-39000000,0.8655415576659224,0.9287551977106858
8:39000001-39500000,0.8655415576659224,0.9287551977106858
8:39500001-40000000,0.8655415576659224,0.9287551977106858
8:40000001-40500000,0.8655415576659224,0.9287551977106858
8:40500001-41000000,0.8655415576659224,0.9287551977106858
8:41000001-41500000,0.8655415576659224,0.9287551977106858
8:41500001-42000000,0.8655415576659224,0.9287551977106858
8:42000001-42500000,0.8655415576659224,0.9287551977106858
8:42500001-43000000,0.8655415576659224,0.9287551977106858
8:48000001-48500000,,
8:49500001-50000000,,
8:50000001-50500000,,
8:50500001-51000000,,
8:51500001-52000000,,
8:52000001-52500000,,
8:52500001-53000000,,
8:53000001-53500000,,
8:53500001-54000000,,
8:54000001-54500000,,
8:54500001-55000000,,
8:55000001-55500000,,
8:56000001-56500000,,
8:57000001-57500000,,
8:57500001-58000000,,
8:58000001-58500000,,
8:58500001-59000000,2.961568769234759,3.0254899429826674
8:59000001-59500000,2.961568769234759,3.0254899429826674
8:59500001-60000000,2.961568769234759,3.0254899429826674
8:60000001-60500000,2.961568769234759,3.0254899429826674
8:60500001-61000000,2.961568769234759,3.0254899429826674
8:61000001-61500000,2.961568769234759,3.0254899429826674
8:61500001-62000000,2.961568769234759,3.0254899429826674
8:62000001-62500000,2.961568769234759,3.0254899429826674
8:62500001-63000000,2.961568769234759,3.0254899429826674
8:63500001-64000000,2.961568769234759,3.0254899429826674
8:64000001-64500000,2.961568769234759,3.0254899429826674
8:64500001-65000000,2.961568769234759,3.0254899429826674
8:65000001-65500000,2.961568769234759,3.0254899429826674
8:65500001-66000000,2.961568769234759,3.0254899429826674
8:66000001-66500000,2.961568769234759,3.0254899429826674
8:66500001-67000000,2.961568769234759,3.0254899429826674
8:67000001-67500000,2.961568769234759,3.0254899429826674
8:67500001-68000000,2.961568769234759,3.0254899429826674
8:68000001-68500000,2.961568769234759,3.0254899429826674
8:68500001-69000000,2.961568769234759,3.0254899429826674
8:69500001-70000000,2.961568769234759,3.0254899429826674
8:70000001-70500000,2.961568769234759,3.0254899429826674
8:71000001-71500000,2.961568769234759,3.0254899429826674
8:71500001-72000000,2.961568769234759,3.0254899429826674
8:72000001-72500000,2.961568769234759,3.0254899429826674
8:72500001-73000000,2.961568769234759,3.0254899429826674
8:73000001-73500000,2.961568769234759,3.0254899429826674
8:73500001-74000000,2.961568769234759,3.0254899429826674
8:74000001-74500000,2.961568769234759,3.0254899429826674
8:74500001-75000000,2.961568769234759,3.0254899429826674
8:75000001-75500000,2.961568769234759,3.0254899429826674
8:75500001-76000000,2.961568769234759,3.0254899429826674
8:76500001-77000000,2.961568769234759,3.0254899429826674
8:77500001-78000000,2.961568769234759,3.0254899429826674
8:78000001-78500000,2.961568769234759,3.0254899429826674
8:78500001-79000000,2.961568769234759,3.0254899429826674
8:79000001-79500000,2.961568769234759,3.0254899429826674
8:79500001-80000000,2.961568769234759,3.0254899429826674
8:80000001-80500000,2.961568769234759,3.0254899429826674
8:80500001-81000000,2.961568769234759,3.0254899429826674
8:81500001-82000000,2.961568769234759,3.0254899429826674
8:82000001-82500000,2.961568769234759,3.0254899429826674
8:82500001-83000000,2.961568769234759,3.0254899429826674
8:83000001-83500000,2.961568769234759,3.0254899429826674
8:83500001-84000000,2.961568769234759,3.0254899429826674
8:84000001-84500000,2.961568769234759,3.0254899429826674
8:84500001-85000000,2.961568769234759,3.0254899429826674
8:85000001-85500000,2.961568769234759,3.0254899429826674
8:85500001-86000000,2.961568769234759,3.0254899429826674
8:86000001-86500000,2.961568769234759,3.0254899429826674
8:87000001-87500000,2.961568769234759,3.0254899429826674
8:87500001-88000000,2.961568769234759,3.0254899429826674
8:88000001-88500000,2.961568769234759,3.0254899429826674
8:88500001-89000000,2.961568769234759,3.0254899429826674
8:89000001-89500000,2.961568769234759,3.0254899429826674
8:89500001-90000000,2.961568769234759,3.0254899429826674
8:90000001-90500000,2.961568769234759,3.0254899429826674
8:90500001-91000000,2.961568769234759,3.0254899429826674
8:91000001-91500000,2.961568769234759,3.0254899429826674
8:91500001-92000000,2.961568769234759,3.0254899429826674
8:92000001-92500000,2.961568769234759,3.0254899429826674
8:92500001-93000000,2.961568769234759,3.0254899429826674
8:93000001-93500000,2.961568769234759,3.0254899429826674
8:93500001-94000000,2.961568769234759,3.0254899429826674
8:94000001-94500000,2.961568769234759,3.0254899429826674
8:94500001-95000000,2.961568769234759,3.0254899429826674
8:95000001-95500000,2.961568769234759,3.0254899429826674
8:95500001-96000000,2.961568769234759,3.0254899429826674
8:96000001-96500000,2.961568769234759,3.0254899429826674
8:96500001-97000000,2.961568769234759,3.0254899429826674
8:97500001-98000000,2.961568769234759,3.0254899429826674
8:98000001-98500000,2.961568769234759,3.0254899429826674
8:99000001-99500000,2.961568769234759,3.0254899429826674
8:99500001-100000000,,
8:100000001-100500000,,
8:101000001-101500000,,
8:101500001-102000000,,
8:102000001-102500000,,
8:103500001-104000000,,
8:104000001-104500000,,
8:104500001-105000000,,
8:105000001-105500000,,
8:105500001-106000000,,
8:106000001-106500000,,
8:106500001-107000000,,
8:107500001-108000000,,
8:108000001-108500000,,
8:108500001-109000000,,
8:109500001-110000000,,
8:110000001-110500000,,
8:110500001-111000000,,
8:111000001-111500000,4.131992737989572,5.330417311955548
8:111500001-112000000,4.131992737989572,5.330417311955548
8:112000001-112500000,4.131992737989572,5.330417311955548
8:112500001-113000000,4.131992737989572,5.330417311955548
8:113000001-113500000,4.131992737989572,5.330417311955548
8:113500001-114000000,4.131992737989572,5.330417311955548
8:114000001-114500000,4.131992737989572,5.330417311955548
8:114500001-115000000,4.131992737989572,5.330417311955548
8:115000001-115500000,4.131992737989572,5.330417311955548
8:115500001-116000000,4.131992737989572,5.330417311955548
8:116000001-116500000,4.131992737989572,5.330417311955548
8:116500001-117000000,4.131992737989572,5.330417311955548
8:117000001-117500000,4.131992737989572,5.330417311955548
8:118000001-118500000,4.131992737989572,5.330417311955548
8:118500001-119000000,4.131992737989572,5.330417311955548
8:119000001-119500000,4.131992737989572,5.330417311955548
8:119500001-120000000,4.131992737989572,5.330417311955548
8:120000001-120500000,4.131992737989572,5.330417311955548
8:120500001-121000000,4.131992737989572,5.330417311955548
8:121000001-121500000,4.131992737989572,5.330417311955548
8:121500001-122000000,4.131992737989572,5.330417311955548
8:122000001-122500000,4.131992737989572,5.330417311955548
8:122500001-123000000,4.131992737989572,5.330417311955548
8:123000001-123500000,4.131992737989572,5.330417311955548
8:123500001-124000000,4.131992737989572,5.330417311955548
8:124000001-124500000,,
8:124500001-125000000,,
8:125000001-125500000,,
8:125500001-126000000,,
8:126000001-126500000,,
8:126500001-127000000,,
8:127000001-127500000,,
8:127500001-128000000,,
8:128500001-129000000,6.3107130874319886,7.24078619706907
8:129000001-129500000,6.3107130874319886,7.24078619706907
8:130000001-130500000,6.3107130874319886,7.24078619706907
8:130500001-131000000,6.3107130874319886,7.24078619706907
8:131000001-131500000,6.3107130874319886,7.24078619706907
8:131500001-132000000,6.3107130874319886,7.24078619706907
8:132000001-132500000,6.3107130874319886,7.24078619706907
8:132500001-133000000,6.3107130874319886,7.24078619706907
8:133000001-133500000,6.3107130874319886,7.24078619706907
8:134000001-134500000,6.3107130874319886,7.24078619706907
8:134500001-135000000,6.3107130874319886,7.24078619706907
8:135500001-136000000,6.3107130874319886,7.24078619706907
8:137000001-137500000,6.3107130874319886,7.24078619706907
8:137500001-138000000,6.3107130874319886,7.24078619706907
8:138000001-138500000,6.3107130874319886,7.24078619706907
8:138500001-139000000,6.3107130874319886,7.24078619706907
8:139000001-139500000,6.3107130874319886,7.24078619706907
8:139500001-140000000,6.3107130874319886,7.24078619706907
8:140000001-140500000,6.3107130874319886,7.24078619706907
8:141000001-141500000,6.3107130874319886,7.24078619706907
8:141500001-142000000,6.3107130874319886,7.24078619706907
8:142000001-142500000,6.3107130874319886,7.24078619706907
8:142500001-143000000,6.3107130874319886,7.24078619706907
8:143000001-143500000,6.3107130874319886,7.24078619706907
8:143500001-144000000,6.3107130874319886,7.24078619706907
8:144000001-144500000,6.3107130874319886,7.24078619706907
8:144500001-145000000,6.3107130874319886,7.24078619706907
8:145500001-146000000,6.3107130874319886,7.24078619706907
9:500001-1000000,0.9041437986851114,0.9184935615785185
9:2000001-2500000,0.9041437986851114,0.9184935615785185
9:2500001-3000000,0.9041437986851114,0.9184935615785185
9:3000001-3500000,0.9041437986851114,0.9184935615785185
9:3500001-4000000,0.9041437986851114,0.9184935615785185
9:4000001-4500000,0.9041437986851114,0.9184935615785185
9:5000001-5500000,0.9041437986851114,0.9184935615785185
9:5500001-6000000,0.9041437986851114,0.9184935615785185
9:6000001-6500000,0.9041437986851114,0.9184935615785185
9:6500001-7000000,0.9041437986851114,0.9184935615785185
9:7000001-7500000,0.9041437986851114,0.9184935615785185
9:8000001-8500000,0.9041437986851114,0.9184935615785185
9:8500001-9000000,0.9041437986851114,0.9184935615785185
9:9000001-9500000,0.9041437986851114,0.9184935615785185
9:9500001-10000000,0.9041437986851114,0.9184935615785185
9:10000001-10500000,0.9041437986851114,0.9184935615785185
9:10500001-11000000,0.9041437986851114,0.9184935615785185
9:11000001-11500000,0.9041437986851114,0.9184935615785185
9:11500001-12000000,0.9041437986851114,0.9184935615785185
9:12000001-12500000,0.9041437986851114,0.9184935615785185
9:12500001-13000000,0.9041437986851114,0.9184935615785185
9:13000001-13500000,0.9041437986851114,0.9184935615785185
9:13500001-14000000,0.9041437986851114,0.9184935615785185
9:14000001-14500000,0.9041437986851114,0.9184935615785185
9:14500001-15000000,0.9041437986851114,0.9184935615785185
9:15000001-15500000,0.9041437986851114,0.9184935615785185
9:15500001-16000000,0.9041437986851114,0.9184935615785185
9:16000001-16500000,0.9041437986851114,0.9184935615785185
9:16500001-17000000,0.9041437986851114,0.9184935615785185
9:17500001-18000000,0.9041437986851114,0.9184935615785185
9:18000001-18500000,0.9041437986851114,0.9184935615785185
9:18500001-19000000,0.9041437986851114,0.9184935615785185
9:19500001-20000000,0.9041437986851114,0.9184935615785185
9:20000001-20500000,0.9041437986851114,0.9184935615785185
9:21000001-21500000,0.9041437986851114,0.9184935615785185
9:21500001-22000000,0.9041437986851114,0.9184935615785185
9:22000001-22500000,0.9041437986851114,0.9184935615785185
9:22500001-23000000,0.9041437986851114,0.9184935615785185
9:23000001-23500000,0.9041437986851114,0.9184935615785185
9:23500001-24000000,0.9041437986851114,0.9184935615785185
9:24000001-24500000,1.971323199195039,1.9636256058666806
9:24500001-25000000,1.971323199195039,1.9636256058666806
9:25000001-25500000,1.971323199195039,1.9636256058666806
9:25500001-26000000,1.971323199195039,1.9636256058666806
9:26500001-27000000,1.971323199195039,1.9636256058666806
9:27000001-27500000,1.971323199195039,1.9636256058666806
9:27500001-28000000,1.971323199195039,1.9636256058666806
9:28500001-29000000,1.971323199195039,1.9636256058666806
9:29000001-29500000,1.971323199195039,1.9636256058666806
9:29500001-30000000,1.971323199195039,1.9636256058666806
9:30000001-30500000,1.971323199195039,1.9636256058666806
9:30500001-31000000,1.971323199195039,1.9636256058666806
9:31000001-31500000,1.971323199195039,1.9636256058666806
9:31500001-32000000,1.971323199195039,1.9636256058666806
9:32000001-32500000,1.971323199195039,1.9636256058666806
9:34000001-34500000,1.971323199195039,1.9636256058666806
9:34500001-35000000,1.971323199195039,1.9636256058666806
9:35000001-35500000,1.971323199195039,1.9636256058666806
9:35500001-36000000,1.971323199195039,1.9636256058666806
9:36000001-36500000,1.971323199195039,1.9636256058666806
9:36500001-37000000,1.971323199195039,1.9636256058666806
9:37000001-37500000,1.971323199195039,1.9636256058666806
9:37500001-38000000,1.971323199195039,1.9636256058666806
9:38000001-38500000,1.971323199195039,1.9636256058666806
9:71000001-71500000,3.024959411946048,3.0023489511482184
9:71500001-72000000,3.024959411946048,3.0023489511482184
9:72000001-72500000,3.024959411946048,3.0023489511482184
9:73000001-73500000,3.024959411946048,3.0023489511482184
9:73500001-74000000,3.024959411946048,3.0023489511482184
9:74000001-74500000,3.024959411946048,3.0023489511482184
9:74500001-75000000,3.024959411946048,3.0023489511482184
9:75000001-75500000,3.024959411946048,3.0023489511482184
9:75500001-76000000,3.024959411946048,3.0023489511482184
9:76000001-76500000,3.024959411946048,3.0023489511482184
9:76500001-77000000,3.024959411946048,3.0023489511482184
9:77000001-77500000,3.024959411946048,3.0023489511482184
9:77500001-78000000,3.024959411946048,3.0023489511482184
9:78000001-78500000,3.024959411946048,3.0023489511482184
9:80000001-80500000,3.024959411946048,3.0023489511482184
9:80500001-81000000,3.024959411946048,3.0023489511482184
9:81000001-81500000,3.024959411946048,3.0023489511482184
9:81500001-82000000,3.024959411946048,3.0023489511482184
9:82000001-82500000,3.024959411946048,3.0023489511482184
9:82500001-83000000,3.024959411946048,3.0023489511482184
9:83000001-83500000,3.024959411946048,3.0023489511482184
9:83500001-84000000,3.024959411946048,3.0023489511482184
9:84500001-85000000,3.024959411946048,3.0023489511482184
9:85000001-85500000,3.024959411946048,3.0023489511482184
9:85500001-86000000,3.024959411946048,3.0023489511482184
9:86000001-86500000,3.024959411946048,3.0023489511482184
9:86500001-87000000,3.024959411946048,3.0023489511482184
9:87000001-87500000,3.024959411946048,3.0023489511482184
9:87500001-88000000,3.024959411946048,3.0023489511482184
9:88000001-88500000,3.024959411946048,3.0023489511482184
9:88500001-89000000,3.024959411946048,3.0023489511482184
9:89000001-89500000,3.024959411946048,3.0023489511482184
9:89500001-90000000,3.024959411946048,3.0023489511482184
9:90000001-90500000,3.024959411946048,3.0023489511482184
9:91000001-91500000,3.024959411946048,3.0023489511482184
9:91500001-92000000,3.024959411946048,3.0023489511482184
9:92500001-93000000,3.024959411946048,3.0023489511482184
9:93000001-93500000,3.024959411946048,3.0023489511482184
9:93500001-94000000,3.024959411946048,3.0023489511482184
9:94000001-94500000,3.024959411946048,3.0023489511482184
9:94500001-95000000,3.024959411946048,3.0023489511482184
9:95000001-95500000,3.024959411946048,3.0023489511482184
9:95500001-96000000,3.024959411946048,3.0023489511482184
9:96000001-96500000,3.024959411946048,3.0023489511482184
9:96500001-97000000,3.024959411946048,3.0023489511482184
9:97500001-98000000,3.024959411946048,3.0023489511482184
9:98000001-98500000,3.024959411946048,3.0023489511482184
9:98500001-99000000,3.024959411946048,3.0023489511482184
9:99000001-99500000,3.024959411946048,3.0023489511482184
9:100000001-100500000,,
9:100500001-101000000,,
9:101000001-101500000,,
9:101500001-102000000,,
9:102000001-102500000,,
9:102500001-103000000,,
9:103000001-103500000,,
9:103500001-104000000,,
9:104000001-104500000,,
9:104500001-105000000,,
9:105000001-105500000,,
9:105500001-106000000,,
9:106500001-107000000,,
9:107500001-108000000,,
9:108000001-108500000,,
9:108500001-109000000,,
9:109000001-109500000,,
