rownames,UH18_7946,UP0053_HHE1.combined,UP0053_HHE3.combined
8:58000001-58500000,,,
8:58500001-59000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:59000001-59500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:59500001-60000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:60000001-60500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:60500001-61000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:61000001-61500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:61500001-62000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:62000001-62500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:62500001-63000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:63500001-64000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:64000001-64500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:64500001-65000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:65000001-65500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:65500001-66000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:66000001-66500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:66500001-67000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:67000001-67500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:67500001-68000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:68000001-68500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:68500001-69000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:69500001-70000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:70000001-70500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:71000001-71500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:71500001-72000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:72000001-72500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:72500001-73000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:73000001-73500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:73500001-74000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:74000001-74500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:74500001-75000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:75000001-75500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:75500001-76000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:76500001-77000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:77500001-78000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:78000001-78500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:78500001-79000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:79000001-79500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:79500001-80000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:80000001-80500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:80500001-81000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:81500001-82000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:82000001-82500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:82500001-83000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:83000001-83500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:83500001-84000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:84000001-84500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:84500001-85000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:85000001-85500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:85500001-86000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:86000001-86500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:87000001-87500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:87500001-88000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:88000001-88500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:88500001-89000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:89000001-89500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:89500001-90000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:90000001-90500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:90500001-91000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:91000001-91500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:91500001-92000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:92000001-92500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:92500001-93000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:93000001-93500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:93500001-94000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:94000001-94500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:94500001-95000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:95000001-95500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:95500001-96000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:96000001-96500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:96500001-97000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:97500001-98000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:98000001-98500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:99000001-99500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:99500001-100000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:100000001-100500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:101000001-101500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:101500001-102000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:102000001-102500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:103500001-104000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:104000001-104500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:104500001-105000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:105000001-105500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:105500001-106000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:106000001-106500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:106500001-107000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:107500001-108000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:108000001-108500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:108500001-109000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:109500001-110000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:110000001-110500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:110500001-111000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:111000001-111500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:111500001-112000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:112000001-112500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:112500001-113000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:113000001-113500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:113500001-114000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:114000001-114500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:114500001-115000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:115000001-115500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:115500001-116000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:116000001-116500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:116500001-117000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:117000001-117500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:118000001-118500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:118500001-119000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:119000001-119500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:119500001-120000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:120000001-120500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:120500001-121000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:121000001-121500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:121500001-122000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:122000001-122500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:122500001-123000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:123000001-123500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:123500001-124000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:124000001-124500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:124500001-125000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:125000001-125500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:125500001-126000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:126000001-126500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:126500001-127000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:127000001-127500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:127500001-128000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:128500001-129000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:129000001-129500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:130000001-130500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:130500001-131000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:131000001-131500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:131500001-132000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:132000001-132500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:132500001-133000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:133000001-133500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:134000001-134500000,5.978622929204533,5.898931621510754,6.0127817315242655
8:134500001-135000000,5.978622929204533,5.898931621510754,6.0127817315242655
8:135500001-136000000,,,
8:137000001-137500000,,,
8:137500001-138000000,5.729319425915861,5.546110512544324,5.438978417295728
8:138000001-138500000,5.729319425915861,5.546110512544324,5.438978417295728
8:138500001-139000000,5.729319425915861,5.546110512544324,5.438978417295728
8:139000001-139500000,5.729319425915861,5.546110512544324,5.438978417295728
8:139500001-140000000,5.729319425915861,5.546110512544324,5.438978417295728
8:140000001-140500000,5.729319425915861,5.546110512544324,5.438978417295728
8:141000001-141500000,5.729319425915861,5.546110512544324,5.438978417295728
8:141500001-142000000,5.729319425915861,5.546110512544324,5.438978417295728
8:142000001-142500000,5.729319425915861,5.546110512544324,5.438978417295728
8:142500001-143000000,5.729319425915861,5.546110512544324,5.438978417295728
8:143000001-143500000,5.729319425915861,5.546110512544324,5.438978417295728
8:143500001-144000000,5.729319425915861,5.546110512544324,5.438978417295728
8:144000001-144500000,5.729319425915861,5.546110512544324,5.438978417295728
8:144500001-145000000,5.729319425915861,5.546110512544324,5.438978417295728
8:145500001-146000000,5.729319425915861,5.546110512544324,5.438978417295728
9:500001-1000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:2000001-2500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:2500001-3000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:3000001-3500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:3500001-4000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:4000001-4500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:5000001-5500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:5500001-6000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:6000001-6500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:6500001-7000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:7000001-7500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:8000001-8500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:8500001-9000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:9000001-9500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:9500001-10000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:10000001-10500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:10500001-11000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:11000001-11500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:11500001-12000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:12000001-12500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:12500001-13000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:13000001-13500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:13500001-14000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:14000001-14500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:14500001-15000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:15000001-15500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:15500001-16000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:16000001-16500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:16500001-17000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:17500001-18000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:18000001-18500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:18500001-19000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:19500001-20000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:20000001-20500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:21000001-21500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:21500001-22000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:22000001-22500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:22500001-23000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:23000001-23500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:23500001-24000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:24000001-24500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:24500001-25000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:25000001-25500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:25500001-26000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:26500001-27000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:27000001-27500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:27500001-28000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:28500001-29000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:29000001-29500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:29500001-30000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:30000001-30500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:30500001-31000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:31000001-31500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:31500001-32000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:32000001-32500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:34000001-34500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:34500001-35000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:35000001-35500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:35500001-36000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:36000001-36500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:36500001-37000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:37000001-37500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:37500001-38000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:38000001-38500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:71000001-71500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:71500001-72000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:72000001-72500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:73000001-73500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:73500001-74000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:74000001-74500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:74500001-75000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:75000001-75500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:75500001-76000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:76000001-76500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:76500001-77000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:77000001-77500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:77500001-78000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:78000001-78500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:80000001-80500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:80500001-81000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:81000001-81500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:81500001-82000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:82000001-82500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:82500001-83000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:83000001-83500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:83500001-84000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:84500001-85000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:85000001-85500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:85500001-86000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:86000001-86500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:86500001-87000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:87000001-87500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:87500001-88000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:88000001-88500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:88500001-89000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:89000001-89500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:89500001-90000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:90000001-90500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:91000001-91500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:91500001-92000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:92500001-93000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:93000001-93500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:93500001-94000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:94000001-94500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:94500001-95000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:95000001-95500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:95500001-96000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:96000001-96500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:96500001-97000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:97500001-98000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:98000001-98500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:98500001-99000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:99000001-99500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:100000001-100500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:100500001-101000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:101000001-101500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:101500001-102000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:102000001-102500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:102500001-103000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:103000001-103500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:103500001-104000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:104000001-104500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:104500001-105000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:105000001-105500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:105500001-106000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:106500001-107000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:107500001-108000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:108000001-108500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:108500001-109000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:109000001-109500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:109500001-110000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:110500001-111000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:111000001-111500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:111500001-112000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:112000001-112500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:112500001-113000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:114000001-114500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:114500001-115000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:115000001-115500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:115500001-116000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:116000001-116500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:116500001-117000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:117000001-117500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:117500001-118000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:118000001-118500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:118500001-119000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:120000001-120500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:120500001-121000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:121000001-121500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:121500001-122000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:122000001-122500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:122500001-123000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:123000001-123500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:123500001-124000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:124000001-124500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:124500001-125000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:125000001-125500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:125500001-126000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:126000001-126500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:127000001-127500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:127500001-128000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:128000001-128500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:128500001-129000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:129000001-129500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:129500001-130000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:130000001-130500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:130500001-131000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:131500001-132000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:132000001-132500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:132500001-133000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:133000001-133500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:133500001-134000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:134000001-134500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:134500001-135000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:135000001-135500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:135500001-136000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:136500001-137000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:137000001-137500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:137500001-138000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:138500001-139000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:139000001-139500000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:139500001-140000000,1.9627959165387299,1.9313319796592923,2.018108203736579
9:140000001-140500000,1.9627959165387299,1.9313319796592923,2.018108203736579
10:1-500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:1000001-1500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:1500001-2000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:2000001-2500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:2500001-3000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:3000001-3500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:3500001-4000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:4000001-4500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:4500001-5000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:5500001-6000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:6000001-6500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:6500001-7000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:7000001-7500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:8000001-8500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:8500001-9000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:9500001-10000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:10000001-10500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:10500001-11000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:11000001-11500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:11500001-12000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:12000001-12500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:12500001-13000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:13000001-13500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:13500001-14000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:14000001-14500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:14500001-15000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:15000001-15500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:15500001-16000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:16000001-16500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:16500001-17000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:17000001-17500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:19000001-19500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:19500001-20000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:20500001-21000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:21000001-21500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:21500001-22000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:22000001-22500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:22500001-23000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:23000001-23500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:23500001-24000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:24000001-24500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:24500001-25000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:25000001-25500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:25500001-26000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:26000001-26500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:26500001-27000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:27000001-27500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:27500001-28000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:28000001-28500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:28500001-29000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:29000001-29500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:29500001-30000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:30000001-30500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:30500001-31000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:31000001-31500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:31500001-32000000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:33000001-33500000,1.9873388439562345,1.942498308042091,1.9953933381460918
10:33500001-34000000,1.9873388439562345,1.942498308042091,1.9953933381460918
