rownames,H4774_15_B1,UP0018HHT2,UP0018_HHE2.combined,UP0018_HHE1.combined
7:118500001-119000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:119000001-119500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:119500001-120000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:120000001-120500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:120500001-121000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:121000001-121500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:121500001-122000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:122000001-122500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:122500001-123000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:123000001-123500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:123500001-124000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:124000001-124500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:124500001-125000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:125000001-125500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:125500001-126000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:126000001-126500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:126500001-127000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:127000001-127500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:127500001-128000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:128500001-129000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:129000001-129500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:129500001-130000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:130000001-130500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:130500001-131000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:131000001-131500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:132000001-132500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:132500001-133000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:133000001-133500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:133500001-134000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:134500001-135000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:135000001-135500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:136000001-136500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:136500001-137000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:137000001-137500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:138000001-138500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:138500001-139000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:139000001-139500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:139500001-140000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:140000001-140500000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:140500001-141000000,2.241699958343856,2.0568180227131845,2.547007639565844,2.0927486192466174
7:141000001-141500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:142500001-143000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:144000001-144500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:144500001-145000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:145000001-145500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:146000001-146500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:146500001-147000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:147000001-147500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:147500001-148000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:148000001-148500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:148500001-149000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:149000001-149500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:150000001-150500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:150500001-151000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:151000001-151500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:151500001-152000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:152500001-153000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:154000001-154500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:154500001-155000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:155000001-155500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:155500001-156000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:156000001-156500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:156500001-157000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:157000001-157500000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
7:158500001-159000000,1.815153915616642,1.8295473968926503,1.4386614971137583,1.618912417661016
8:500001-1000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:1000001-1500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:1500001-2000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:2000001-2500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:2500001-3000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:3000001-3500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:3500001-4000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:4000001-4500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:4500001-5000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:5000001-5500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:5500001-6000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:6000001-6500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:8000001-8500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:8500001-9000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:9000001-9500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:9500001-10000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:10000001-10500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:10500001-11000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:11000001-11500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:12500001-13000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:13000001-13500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:13500001-14000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:14000001-14500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:14500001-15000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:15000001-15500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:15500001-16000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:16500001-17000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:17000001-17500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:18000001-18500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:18500001-19000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:19000001-19500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:20000001-20500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:20500001-21000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:22000001-22500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:22500001-23000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:23000001-23500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:23500001-24000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:24000001-24500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:24500001-25000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:25000001-25500000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:25500001-26000000,0.9240788255440529,0.8619484055306355,0.5202254748877322,0.5307447049553
8:26000001-26500000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:26500001-27000000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:27000001-27500000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:27500001-28000000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:28000001-28500000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:28500001-29000000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:29500001-30000000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:30000001-30500000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:30500001-31000000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:31000001-31500000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:31500001-32000000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:32000001-32500000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:33000001-33500000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:33500001-34000000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:34000001-34500000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:34500001-35000000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:35000001-35500000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:35500001-36000000,1.4725130969653821,0.9465530384478972,1.1455635468321932,0.8296156570549841
8:36000001-36500000,,,,
8:36500001-37000000,,,,
8:37000001-37500000,,,,
8:37500001-38000000,,,,
8:38000001-38500000,,,,
8:38500001-39000000,,,,
8:39000001-39500000,,,,
8:39500001-40000000,,,,
8:40000001-40500000,,,,
8:40500001-41000000,,,,
8:41000001-41500000,,,,
8:41500001-42000000,,,,
8:42000001-42500000,,,,
8:42500001-43000000,,,,
8:48000001-48500000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:49500001-50000000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:50000001-50500000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:50500001-51000000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:51500001-52000000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:52000001-52500000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:52500001-53000000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:53000001-53500000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:53500001-54000000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:54000001-54500000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:54500001-55000000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:55000001-55500000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:56000001-56500000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:57000001-57500000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:57500001-58000000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:58000001-58500000,1.9159684126703678,1.8404818233042581,1.321313313704796,1.4652422712016417
8:58500001-59000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:59000001-59500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:59500001-60000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:60000001-60500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:60500001-61000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:61000001-61500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:61500001-62000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:62000001-62500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:62500001-63000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:63500001-64000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:64000001-64500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:64500001-65000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:65000001-65500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:65500001-66000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:66000001-66500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:66500001-67000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:67000001-67500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:67500001-68000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:68000001-68500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:68500001-69000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:69500001-70000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:70000001-70500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:71000001-71500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:71500001-72000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:72000001-72500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:72500001-73000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:73000001-73500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:73500001-74000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:74000001-74500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:74500001-75000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:75000001-75500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:75500001-76000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:76500001-77000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:77500001-78000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:78000001-78500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:78500001-79000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:79000001-79500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:79500001-80000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:80000001-80500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:80500001-81000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:81500001-82000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:82000001-82500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:82500001-83000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:83000001-83500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:83500001-84000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:84000001-84500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:84500001-85000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:85000001-85500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:85500001-86000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:86000001-86500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:87000001-87500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:87500001-88000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:88000001-88500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:88500001-89000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:89000001-89500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:89500001-90000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:90000001-90500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:90500001-91000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:91000001-91500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:91500001-92000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:92000001-92500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:92500001-93000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:93000001-93500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:93500001-94000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:94000001-94500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:94500001-95000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:95000001-95500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:95500001-96000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:96000001-96500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:96500001-97000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:97500001-98000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:98000001-98500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:99000001-99500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:99500001-100000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:100000001-100500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:101000001-101500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:101500001-102000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:102000001-102500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:103500001-104000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:104000001-104500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:104500001-105000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:105000001-105500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:105500001-106000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:106000001-106500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:106500001-107000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:107500001-108000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:108000001-108500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:108500001-109000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:109500001-110000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:110000001-110500000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:110500001-111000000,1.9831426901915838,2.015337835124199,2.9542448009745392,2.1739214040579995
8:111000001-111500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:111500001-112000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:112000001-112500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:112500001-113000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:113000001-113500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:113500001-114000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:114000001-114500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:114500001-115000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:115000001-115500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:115500001-116000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:116000001-116500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:116500001-117000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:117000001-117500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:118000001-118500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:118500001-119000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:119000001-119500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:119500001-120000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:120000001-120500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:120500001-121000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:121000001-121500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:121500001-122000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:122000001-122500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:122500001-123000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:123000001-123500000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:123500001-124000000,2.399977097035518,2.1638622099269815,3.4855142292156236,2.3558409637332427
8:124000001-124500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:124500001-125000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:125000001-125500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:125500001-126000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:126000001-126500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:126500001-127000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:127000001-127500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:127500001-128000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:128500001-129000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:129000001-129500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:130000001-130500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:130500001-131000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:131000001-131500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:131500001-132000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:132000001-132500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:132500001-133000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:133000001-133500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:134000001-134500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:134500001-135000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:135500001-136000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:137000001-137500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:137500001-138000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:138000001-138500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:138500001-139000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:139000001-139500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:139500001-140000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:140000001-140500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:141000001-141500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:141500001-142000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:142000001-142500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:142500001-143000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:143000001-143500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:143500001-144000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:144000001-144500000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:144500001-145000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
8:145500001-146000000,3.147619182244846,2.9446672229623694,3.8847095550554562,3.1618057724800437
9:500001-1000000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:2000001-2500000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:2500001-3000000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:3000001-3500000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:3500001-4000000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:4000001-4500000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:5000001-5500000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:5500001-6000000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:6000001-6500000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:6500001-7000000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:7000001-7500000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:8000001-8500000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:8500001-9000000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
9:9000001-9500000,0.9799945306644356,0.9166087108652943,1.2413995510083529,0.8038483267130235
