rownames,UH16_300,UH18_22546,UP0055_HHE1.combined,UP0055_HHE2.combined
6:101000001-101500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:101500001-102000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:102000001-102500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:102500001-103000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:103000001-103500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:103500001-104000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:104000001-104500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:105000001-105500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:106000001-106500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:106500001-107000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:107000001-107500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:107500001-108000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:108000001-108500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:108500001-109000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:109000001-109500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:109500001-110000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:110000001-110500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:110500001-111000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:111000001-111500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:111500001-112000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:112000001-112500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:112500001-113000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:113000001-113500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:113500001-114000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:114500001-115000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:115000001-115500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:115500001-116000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:116000001-116500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:116500001-117000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:117000001-117500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:118000001-118500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:118500001-119000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:119000001-119500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:119500001-120000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:120000001-120500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:121000001-121500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:121500001-122000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:122000001-122500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:122500001-123000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:123000001-123500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:123500001-124000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:124500001-125000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:125000001-125500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:125500001-126000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:126000001-126500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:126500001-127000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:127000001-127500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:127500001-128000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:128000001-128500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:128500001-129000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:129000001-129500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:129500001-130000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:130000001-130500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:130500001-131000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:131000001-131500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:131500001-132000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:132000001-132500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:132500001-133000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:133000001-133500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:134000001-134500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:135000001-135500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:135500001-136000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:136000001-136500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:136500001-137000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:137500001-138000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:138000001-138500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:138500001-139000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:139000001-139500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:139500001-140000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:140000001-140500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:140500001-141000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:141000001-141500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:142000001-142500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:142500001-143000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:143000001-143500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:143500001-144000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:144000001-144500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:145000001-145500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:145500001-146000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:146000001-146500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:146500001-147000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:147000001-147500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:147500001-148000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:148000001-148500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:148500001-149000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:149000001-149500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:149500001-150000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:150000001-150500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:151000001-151500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:151500001-152000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:152500001-153000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:153000001-153500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:153500001-154000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:154000001-154500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:154500001-155000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:155000001-155500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:155500001-156000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:156000001-156500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:156500001-157000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:157000001-157500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:158000001-158500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:158500001-159000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:159000001-159500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:159500001-160000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:160000001-160500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:160500001-161000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:161000001-161500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:161500001-162000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:162000001-162500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:162500001-163000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:163000001-163500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:163500001-164000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:164000001-164500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:164500001-165000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:165000001-165500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:165500001-166000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:166000001-166500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:166500001-167000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:167000001-167500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:167500001-168000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:168000001-168500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:168500001-169000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:169500001-170000000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
6:170000001-170500000,2.5647117947990488,2.119370817483151,2.2610658086268147,1.8874174141518727
7:1-500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:500001-1000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:1000001-1500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:2000001-2500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:2500001-3000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:3500001-4000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:4000001-4500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:4500001-5000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:7000001-7500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:7500001-8000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:8000001-8500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:8500001-9000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:9000001-9500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:9500001-10000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:10000001-10500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:10500001-11000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:11000001-11500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:11500001-12000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:12000001-12500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:12500001-13000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:13000001-13500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:13500001-14000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:14000001-14500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:14500001-15000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:15000001-15500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:15500001-16000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:16000001-16500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:16500001-17000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:17000001-17500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:17500001-18000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:18000001-18500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:18500001-19000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:19000001-19500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:19500001-20000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:20000001-20500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:20500001-21000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:21000001-21500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:21500001-22000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:22000001-22500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:22500001-23000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:23000001-23500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:23500001-24000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:24000001-24500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:24500001-25000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:25000001-25500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:25500001-26000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:26000001-26500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:26500001-27000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:27000001-27500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:28000001-28500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:28500001-29000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:29000001-29500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:29500001-30000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:30000001-30500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:30500001-31000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:31000001-31500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:31500001-32000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:32000001-32500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:33500001-34000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:34000001-34500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:34500001-35000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:35500001-36000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:36000001-36500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:37000001-37500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:37500001-38000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:38000001-38500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:38500001-39000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:39500001-40000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:40000001-40500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:40500001-41000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:41000001-41500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:41500001-42000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:42000001-42500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:42500001-43000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:43000001-43500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:44000001-44500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:44500001-45000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:46000001-46500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:46500001-47000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:47000001-47500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:47500001-48000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:48000001-48500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:49000001-49500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:49500001-50000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:50000001-50500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:50500001-51000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:51000001-51500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:51500001-52000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:52000001-52500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:52500001-53000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:53000001-53500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:53500001-54000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:54000001-54500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:54500001-55000000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:55000001-55500000,2.0754895540982834,1.7510323439427282,1.9064810521630504,1.7963339256762838
7:67000001-67500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:69000001-69500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:69500001-70000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:70000001-70500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:70500001-71000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:71000001-71500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:71500001-72000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:73000001-73500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:75500001-76000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:77000001-77500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:77500001-78000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:78500001-79000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:79000001-79500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:79500001-80000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:80000001-80500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:81000001-81500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:81500001-82000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:82000001-82500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:82500001-83000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:83000001-83500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:83500001-84000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:84000001-84500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:84500001-85000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:85000001-85500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:85500001-86000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:86000001-86500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:86500001-87000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:87000001-87500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:87500001-88000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:88000001-88500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:88500001-89000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:89000001-89500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:89500001-90000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:90000001-90500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:90500001-91000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:91000001-91500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:91500001-92000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:92500001-93000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:93000001-93500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:93500001-94000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:94000001-94500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:95000001-95500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:95500001-96000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:96000001-96500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:96500001-97000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:97000001-97500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:98000001-98500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:98500001-99000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:100000001-100500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:101000001-101500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:103000001-103500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:103500001-104000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:104000001-104500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:105000001-105500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:105500001-106000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:106000001-106500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:106500001-107000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:107000001-107500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:107500001-108000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:108000001-108500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:108500001-109000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:109000001-109500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:109500001-110000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:110000001-110500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:110500001-111000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:111000001-111500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:112000001-112500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:112500001-113000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:113000001-113500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:113500001-114000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:114000001-114500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:114500001-115000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:115000001-115500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:115500001-116000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:116000001-116500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:116500001-117000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:117000001-117500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:117500001-118000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:118000001-118500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:118500001-119000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:119000001-119500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:119500001-120000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:120000001-120500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:120500001-121000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:121000001-121500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:121500001-122000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:122000001-122500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:122500001-123000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:123000001-123500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:123500001-124000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:124000001-124500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:124500001-125000000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
7:125000001-125500000,2.972281456725591,2.3826971856394423,2.769909384254371,2.573662411296468
