rownames,UH18_12903,UP0056_HHE2.combined
8:83500001-84000000,6.138138910257878,6.006812042857307
8:84000001-84500000,6.138138910257878,6.006812042857307
8:84500001-85000000,6.138138910257878,6.006812042857307
8:85000001-85500000,6.138138910257878,6.006812042857307
8:85500001-86000000,6.138138910257878,6.006812042857307
8:86000001-86500000,6.138138910257878,6.006812042857307
8:87000001-87500000,6.138138910257878,6.006812042857307
8:87500001-88000000,6.138138910257878,6.006812042857307
8:88000001-88500000,6.138138910257878,6.006812042857307
8:88500001-89000000,6.138138910257878,6.006812042857307
8:89000001-89500000,6.138138910257878,6.006812042857307
8:89500001-90000000,6.138138910257878,6.006812042857307
8:90000001-90500000,6.138138910257878,6.006812042857307
8:90500001-91000000,6.138138910257878,6.006812042857307
8:91000001-91500000,6.138138910257878,6.006812042857307
8:91500001-92000000,6.138138910257878,6.006812042857307
8:92000001-92500000,6.138138910257878,6.006812042857307
8:92500001-93000000,6.138138910257878,6.006812042857307
8:93000001-93500000,6.138138910257878,6.006812042857307
8:93500001-94000000,6.138138910257878,6.006812042857307
8:94000001-94500000,6.138138910257878,6.006812042857307
8:94500001-95000000,6.138138910257878,6.006812042857307
8:95000001-95500000,6.138138910257878,6.006812042857307
8:95500001-96000000,6.138138910257878,6.006812042857307
8:96000001-96500000,6.138138910257878,6.006812042857307
8:96500001-97000000,6.138138910257878,6.006812042857307
8:97500001-98000000,6.138138910257878,6.006812042857307
8:98000001-98500000,6.138138910257878,6.006812042857307
8:99000001-99500000,6.138138910257878,6.006812042857307
8:99500001-100000000,6.138138910257878,6.006812042857307
8:100000001-100500000,6.138138910257878,6.006812042857307
8:101000001-101500000,6.138138910257878,6.006812042857307
8:101500001-102000000,6.138138910257878,6.006812042857307
8:102000001-102500000,6.138138910257878,6.006812042857307
8:103500001-104000000,6.138138910257878,6.006812042857307
8:104000001-104500000,6.138138910257878,6.006812042857307
8:104500001-105000000,6.138138910257878,6.006812042857307
8:105000001-105500000,6.138138910257878,6.006812042857307
8:105500001-106000000,6.138138910257878,6.006812042857307
8:106000001-106500000,6.138138910257878,6.006812042857307
8:106500001-107000000,6.138138910257878,6.006812042857307
8:107500001-108000000,6.138138910257878,6.006812042857307
8:108000001-108500000,6.138138910257878,6.006812042857307
8:108500001-109000000,6.138138910257878,6.006812042857307
8:109500001-110000000,6.138138910257878,6.006812042857307
8:110000001-110500000,6.138138910257878,6.006812042857307
8:110500001-111000000,6.138138910257878,6.006812042857307
8:111000001-111500000,6.138138910257878,6.006812042857307
8:111500001-112000000,6.138138910257878,6.006812042857307
8:112000001-112500000,6.138138910257878,6.006812042857307
8:112500001-113000000,6.138138910257878,6.006812042857307
8:113000001-113500000,6.138138910257878,6.006812042857307
8:113500001-114000000,6.138138910257878,6.006812042857307
8:114000001-114500000,6.138138910257878,6.006812042857307
8:114500001-115000000,6.138138910257878,6.006812042857307
8:115000001-115500000,6.138138910257878,6.006812042857307
8:115500001-116000000,6.138138910257878,6.006812042857307
8:116000001-116500000,6.138138910257878,6.006812042857307
8:116500001-117000000,6.138138910257878,6.006812042857307
8:117000001-117500000,6.138138910257878,6.006812042857307
8:118000001-118500000,6.138138910257878,6.006812042857307
8:118500001-119000000,6.138138910257878,6.006812042857307
8:119000001-119500000,6.138138910257878,6.006812042857307
8:119500001-120000000,6.138138910257878,6.006812042857307
8:120000001-120500000,6.138138910257878,6.006812042857307
8:120500001-121000000,6.138138910257878,6.006812042857307
8:121000001-121500000,6.138138910257878,6.006812042857307
8:121500001-122000000,6.138138910257878,6.006812042857307
8:122000001-122500000,6.138138910257878,6.006812042857307
8:122500001-123000000,6.138138910257878,6.006812042857307
8:123000001-123500000,6.138138910257878,6.006812042857307
8:123500001-124000000,6.138138910257878,6.006812042857307
8:124000001-124500000,6.138138910257878,6.006812042857307
8:124500001-125000000,6.138138910257878,6.006812042857307
8:125000001-125500000,6.138138910257878,6.006812042857307
8:125500001-126000000,6.138138910257878,6.006812042857307
8:126000001-126500000,6.138138910257878,6.006812042857307
8:126500001-127000000,6.138138910257878,6.006812042857307
8:127000001-127500000,6.138138910257878,6.006812042857307
8:127500001-128000000,6.138138910257878,6.006812042857307
8:128500001-129000000,6.138138910257878,6.006812042857307
8:129000001-129500000,6.138138910257878,6.006812042857307
8:130000001-130500000,6.138138910257878,6.006812042857307
8:130500001-131000000,6.138138910257878,6.006812042857307
8:131000001-131500000,6.138138910257878,6.006812042857307
8:131500001-132000000,6.138138910257878,6.006812042857307
8:132000001-132500000,6.138138910257878,6.006812042857307
8:132500001-133000000,6.138138910257878,6.006812042857307
8:133000001-133500000,6.138138910257878,6.006812042857307
8:134000001-134500000,6.138138910257878,6.006812042857307
8:134500001-135000000,6.138138910257878,6.006812042857307
8:135500001-136000000,6.138138910257878,6.006812042857307
8:137000001-137500000,,
8:137500001-138000000,,
8:138000001-138500000,,
8:138500001-139000000,,
8:139000001-139500000,,
8:139500001-140000000,,
8:140000001-140500000,,
8:141000001-141500000,,
8:141500001-142000000,,
8:142000001-142500000,,
8:142500001-143000000,,
8:143000001-143500000,,
8:143500001-144000000,,
8:144000001-144500000,,
8:144500001-145000000,,
8:145500001-146000000,,
9:500001-1000000,1.0309160262708494,0.9094626981447276
9:2000001-2500000,1.0309160262708494,0.9094626981447276
9:2500001-3000000,1.0309160262708494,0.9094626981447276
9:3000001-3500000,1.0309160262708494,0.9094626981447276
9:3500001-4000000,1.0309160262708494,0.9094626981447276
9:4000001-4500000,1.0309160262708494,0.9094626981447276
9:5000001-5500000,1.0309160262708494,0.9094626981447276
9:5500001-6000000,1.0309160262708494,0.9094626981447276
9:6000001-6500000,1.0309160262708494,0.9094626981447276
9:6500001-7000000,1.0309160262708494,0.9094626981447276
9:7000001-7500000,1.0309160262708494,0.9094626981447276
9:8000001-8500000,1.0309160262708494,0.9094626981447276
9:8500001-9000000,1.0309160262708494,0.9094626981447276
9:9000001-9500000,1.0309160262708494,0.9094626981447276
9:9500001-10000000,1.0309160262708494,0.9094626981447276
9:10000001-10500000,1.0309160262708494,0.9094626981447276
9:10500001-11000000,1.0309160262708494,0.9094626981447276
9:11000001-11500000,1.0309160262708494,0.9094626981447276
9:11500001-12000000,1.0309160262708494,0.9094626981447276
9:12000001-12500000,1.0309160262708494,0.9094626981447276
9:12500001-13000000,1.0309160262708494,0.9094626981447276
9:13000001-13500000,1.0309160262708494,0.9094626981447276
9:13500001-14000000,1.0309160262708494,0.9094626981447276
9:14000001-14500000,1.0309160262708494,0.9094626981447276
9:14500001-15000000,1.0309160262708494,0.9094626981447276
9:15000001-15500000,1.0309160262708494,0.9094626981447276
9:15500001-16000000,1.0309160262708494,0.9094626981447276
9:16000001-16500000,1.0309160262708494,0.9094626981447276
9:16500001-17000000,1.0309160262708494,0.9094626981447276
9:17500001-18000000,1.0309160262708494,0.9094626981447276
9:18000001-18500000,1.0309160262708494,0.9094626981447276
9:18500001-19000000,1.0309160262708494,0.9094626981447276
9:19500001-20000000,1.0309160262708494,0.9094626981447276
9:20000001-20500000,1.0309160262708494,0.9094626981447276
9:21000001-21500000,1.0309160262708494,0.9094626981447276
9:21500001-22000000,1.0309160262708494,0.9094626981447276
9:22000001-22500000,1.0309160262708494,0.9094626981447276
9:22500001-23000000,1.0309160262708494,0.9094626981447276
9:23000001-23500000,1.0309160262708494,0.9094626981447276
9:23500001-24000000,1.0309160262708494,0.9094626981447276
9:24000001-24500000,1.0309160262708494,0.9094626981447276
9:24500001-25000000,1.0309160262708494,0.9094626981447276
9:25000001-25500000,1.0309160262708494,0.9094626981447276
9:25500001-26000000,1.0309160262708494,0.9094626981447276
9:26500001-27000000,1.0309160262708494,0.9094626981447276
9:27000001-27500000,1.0309160262708494,0.9094626981447276
9:27500001-28000000,1.0309160262708494,0.9094626981447276
9:28500001-29000000,1.0309160262708494,0.9094626981447276
9:29000001-29500000,1.0309160262708494,0.9094626981447276
9:29500001-30000000,1.0309160262708494,0.9094626981447276
9:30000001-30500000,1.0309160262708494,0.9094626981447276
9:30500001-31000000,1.0309160262708494,0.9094626981447276
9:31000001-31500000,1.0309160262708494,0.9094626981447276
9:31500001-32000000,1.0309160262708494,0.9094626981447276
9:32000001-32500000,1.0309160262708494,0.9094626981447276
9:34000001-34500000,1.0309160262708494,0.9094626981447276
9:34500001-35000000,1.0309160262708494,0.9094626981447276
9:35000001-35500000,1.0309160262708494,0.9094626981447276
9:35500001-36000000,1.0309160262708494,0.9094626981447276
9:36000001-36500000,1.0309160262708494,0.9094626981447276
9:36500001-37000000,1.0309160262708494,0.9094626981447276
9:37000001-37500000,1.0309160262708494,0.9094626981447276
9:37500001-38000000,1.0309160262708494,0.9094626981447276
9:38000001-38500000,1.0309160262708494,0.9094626981447276
9:71000001-71500000,2.0046416669589275,2.0110396583283072
9:71500001-72000000,2.0046416669589275,2.0110396583283072
9:72000001-72500000,2.0046416669589275,2.0110396583283072
9:73000001-73500000,2.0046416669589275,2.0110396583283072
9:73500001-74000000,2.0046416669589275,2.0110396583283072
9:74000001-74500000,2.0046416669589275,2.0110396583283072
9:74500001-75000000,2.0046416669589275,2.0110396583283072
9:75000001-75500000,2.0046416669589275,2.0110396583283072
9:75500001-76000000,2.0046416669589275,2.0110396583283072
9:76000001-76500000,2.0046416669589275,2.0110396583283072
9:76500001-77000000,2.0046416669589275,2.0110396583283072
9:77000001-77500000,2.0046416669589275,2.0110396583283072
9:77500001-78000000,2.0046416669589275,2.0110396583283072
9:78000001-78500000,2.0046416669589275,2.0110396583283072
9:80000001-80500000,2.0046416669589275,2.0110396583283072
9:80500001-81000000,2.0046416669589275,2.0110396583283072
9:81000001-81500000,2.0046416669589275,2.0110396583283072
9:81500001-82000000,2.0046416669589275,2.0110396583283072
9:82000001-82500000,2.0046416669589275,2.0110396583283072
9:82500001-83000000,2.0046416669589275,2.0110396583283072
9:83000001-83500000,2.0046416669589275,2.0110396583283072
9:83500001-84000000,2.0046416669589275,2.0110396583283072
9:84500001-85000000,2.0046416669589275,2.0110396583283072
9:85000001-85500000,2.0046416669589275,2.0110396583283072
9:85500001-86000000,2.0046416669589275,2.0110396583283072
9:86000001-86500000,2.0046416669589275,2.0110396583283072
9:86500001-87000000,2.0046416669589275,2.0110396583283072
9:87000001-87500000,2.0046416669589275,2.0110396583283072
9:87500001-88000000,2.0046416669589275,2.0110396583283072
9:88000001-88500000,2.0046416669589275,2.0110396583283072
9:88500001-89000000,2.0046416669589275,2.0110396583283072
9:89000001-89500000,2.0046416669589275,2.0110396583283072
9:89500001-90000000,2.0046416669589275,2.0110396583283072
9:90000001-90500000,2.0046416669589275,2.0110396583283072
9:91000001-91500000,2.0046416669589275,2.0110396583283072
9:91500001-92000000,2.0046416669589275,2.0110396583283072
9:92500001-93000000,2.0046416669589275,2.0110396583283072
9:93000001-93500000,2.0046416669589275,2.0110396583283072
9:93500001-94000000,2.0046416669589275,2.0110396583283072
9:94000001-94500000,2.0046416669589275,2.0110396583283072
9:94500001-95000000,2.0046416669589275,2.0110396583283072
9:95000001-95500000,2.0046416669589275,2.0110396583283072
9:95500001-96000000,2.0046416669589275,2.0110396583283072
9:96000001-96500000,2.0046416669589275,2.0110396583283072
9:96500001-97000000,2.0046416669589275,2.0110396583283072
9:97500001-98000000,2.0046416669589275,2.0110396583283072
9:98000001-98500000,2.0046416669589275,2.0110396583283072
9:98500001-99000000,2.0046416669589275,2.0110396583283072
9:99000001-99500000,2.0046416669589275,2.0110396583283072
9:100000001-100500000,2.0046416669589275,2.0110396583283072
9:100500001-101000000,2.0046416669589275,2.0110396583283072
9:101000001-101500000,2.0046416669589275,2.0110396583283072
9:101500001-102000000,2.0046416669589275,2.0110396583283072
9:102000001-102500000,2.0046416669589275,2.0110396583283072
9:102500001-103000000,2.0046416669589275,2.0110396583283072
9:103000001-103500000,2.0046416669589275,2.0110396583283072
9:103500001-104000000,2.0046416669589275,2.0110396583283072
9:104000001-104500000,2.0046416669589275,2.0110396583283072
9:104500001-105000000,2.0046416669589275,2.0110396583283072
9:105000001-105500000,2.0046416669589275,2.0110396583283072
9:105500001-106000000,2.0046416669589275,2.0110396583283072
9:106500001-107000000,2.0046416669589275,2.0110396583283072
9:107500001-108000000,2.0046416669589275,2.0110396583283072
9:108000001-108500000,2.0046416669589275,2.0110396583283072
9:108500001-109000000,2.0046416669589275,2.0110396583283072
9:109000001-109500000,2.0046416669589275,2.0110396583283072
9:109500001-110000000,2.0046416669589275,2.0110396583283072
9:110500001-111000000,2.0046416669589275,2.0110396583283072
9:111000001-111500000,2.0046416669589275,2.0110396583283072
9:111500001-112000000,2.0046416669589275,2.0110396583283072
9:112000001-112500000,2.0046416669589275,2.0110396583283072
9:112500001-113000000,2.0046416669589275,2.0110396583283072
9:114000001-114500000,2.0046416669589275,2.0110396583283072
9:114500001-115000000,2.0046416669589275,2.0110396583283072
9:115000001-115500000,2.0046416669589275,2.0110396583283072
9:115500001-116000000,2.0046416669589275,2.0110396583283072
9:116000001-116500000,2.0046416669589275,2.0110396583283072
9:116500001-117000000,2.0046416669589275,2.0110396583283072
9:117000001-117500000,2.0046416669589275,2.0110396583283072
9:117500001-118000000,2.0046416669589275,2.0110396583283072
9:118000001-118500000,2.0046416669589275,2.0110396583283072
9:118500001-119000000,2.0046416669589275,2.0110396583283072
9:120000001-120500000,2.0046416669589275,2.0110396583283072
9:120500001-121000000,2.0046416669589275,2.0110396583283072
9:121000001-121500000,2.0046416669589275,2.0110396583283072
9:121500001-122000000,2.0046416669589275,2.0110396583283072
9:122000001-122500000,2.0046416669589275,2.0110396583283072
9:122500001-123000000,2.0046416669589275,2.0110396583283072
9:123000001-123500000,2.0046416669589275,2.0110396583283072
9:123500001-124000000,2.0046416669589275,2.0110396583283072
9:124000001-124500000,2.0046416669589275,2.0110396583283072
9:124500001-125000000,2.0046416669589275,2.0110396583283072
9:125000001-125500000,2.0046416669589275,2.0110396583283072
9:125500001-126000000,2.0046416669589275,2.0110396583283072
9:126000001-126500000,2.0046416669589275,2.0110396583283072
9:127000001-127500000,2.0046416669589275,2.0110396583283072
9:127500001-128000000,2.0046416669589275,2.0110396583283072
9:128000001-128500000,2.0046416669589275,2.0110396583283072
9:128500001-129000000,2.0046416669589275,2.0110396583283072
9:129000001-129500000,2.0046416669589275,2.0110396583283072
9:129500001-130000000,2.0046416669589275,2.0110396583283072
9:130000001-130500000,2.0046416669589275,2.0110396583283072
9:130500001-131000000,2.0046416669589275,2.0110396583283072
9:131500001-132000000,2.0046416669589275,2.0110396583283072
9:132000001-132500000,2.0046416669589275,2.0110396583283072
9:132500001-133000000,2.0046416669589275,2.0110396583283072
9:133000001-133500000,2.0046416669589275,2.0110396583283072
9:133500001-134000000,2.0046416669589275,2.0110396583283072
9:134000001-134500000,2.0046416669589275,2.0110396583283072
9:134500001-135000000,2.0046416669589275,2.0110396583283072
9:135000001-135500000,2.0046416669589275,2.0110396583283072
9:135500001-136000000,2.0046416669589275,2.0110396583283072
9:136500001-137000000,2.0046416669589275,2.0110396583283072
9:137000001-137500000,2.0046416669589275,2.0110396583283072
9:137500001-138000000,2.0046416669589275,2.0110396583283072
9:138500001-139000000,2.0046416669589275,2.0110396583283072
9:139000001-139500000,2.0046416669589275,2.0110396583283072
9:139500001-140000000,2.0046416669589275,2.0110396583283072
9:140000001-140500000,2.0046416669589275,2.0110396583283072
10:1-500000,2.910210106488041,2.5121355229324656
10:1000001-1500000,2.910210106488041,2.5121355229324656
10:1500001-2000000,2.910210106488041,2.5121355229324656
10:2000001-2500000,2.910210106488041,2.5121355229324656
10:2500001-3000000,2.910210106488041,2.5121355229324656
10:3000001-3500000,2.910210106488041,2.5121355229324656
10:3500001-4000000,2.910210106488041,2.5121355229324656
10:4000001-4500000,2.910210106488041,2.5121355229324656
10:4500001-5000000,2.910210106488041,2.5121355229324656
10:5500001-6000000,2.910210106488041,2.5121355229324656
10:6000001-6500000,2.910210106488041,2.5121355229324656
10:6500001-7000000,2.910210106488041,2.5121355229324656
10:7000001-7500000,2.910210106488041,2.5121355229324656
10:8000001-8500000,2.910210106488041,2.5121355229324656
10:8500001-9000000,2.910210106488041,2.5121355229324656
10:9500001-10000000,2.910210106488041,2.5121355229324656
10:10000001-10500000,2.910210106488041,2.5121355229324656
10:10500001-11000000,2.910210106488041,2.5121355229324656
10:11000001-11500000,2.910210106488041,2.5121355229324656
10:11500001-12000000,2.910210106488041,2.5121355229324656
10:12000001-12500000,2.910210106488041,2.5121355229324656
10:12500001-13000000,2.910210106488041,2.5121355229324656
10:13000001-13500000,2.910210106488041,2.5121355229324656
10:13500001-14000000,2.910210106488041,2.5121355229324656
10:14000001-14500000,2.910210106488041,2.5121355229324656
10:14500001-15000000,2.910210106488041,2.5121355229324656
10:15000001-15500000,2.910210106488041,2.5121355229324656
10:15500001-16000000,2.910210106488041,2.5121355229324656
10:16000001-16500000,2.910210106488041,2.5121355229324656
10:16500001-17000000,2.910210106488041,2.5121355229324656
10:17000001-17500000,2.910210106488041,2.5121355229324656
10:19000001-19500000,2.910210106488041,2.5121355229324656
10:19500001-20000000,2.910210106488041,2.5121355229324656
10:20500001-21000000,2.910210106488041,2.5121355229324656
10:21000001-21500000,2.910210106488041,2.5121355229324656
10:21500001-22000000,2.910210106488041,2.5121355229324656
10:22000001-22500000,2.910210106488041,2.5121355229324656
10:22500001-23000000,2.910210106488041,2.5121355229324656
10:23000001-23500000,2.910210106488041,2.5121355229324656
10:23500001-24000000,2.910210106488041,2.5121355229324656
10:24000001-24500000,2.910210106488041,2.5121355229324656
10:24500001-25000000,2.910210106488041,2.5121355229324656
10:25000001-25500000,2.910210106488041,2.5121355229324656
10:25500001-26000000,2.910210106488041,2.5121355229324656
10:26000001-26500000,2.910210106488041,2.5121355229324656
10:26500001-27000000,2.910210106488041,2.5121355229324656
10:27000001-27500000,2.910210106488041,2.5121355229324656
10:27500001-28000000,2.910210106488041,2.5121355229324656
10:28000001-28500000,2.910210106488041,2.5121355229324656
10:28500001-29000000,2.910210106488041,2.5121355229324656
10:29000001-29500000,2.910210106488041,2.5121355229324656
10:29500001-30000000,2.910210106488041,2.5121355229324656
10:30000001-30500000,2.910210106488041,2.5121355229324656
10:30500001-31000000,2.910210106488041,2.5121355229324656
10:31000001-31500000,2.910210106488041,2.5121355229324656
10:31500001-32000000,2.910210106488041,2.5121355229324656
10:33000001-33500000,2.910210106488041,2.5121355229324656
10:33500001-34000000,2.910210106488041,2.5121355229324656
10:34000001-34500000,2.910210106488041,2.5121355229324656
10:34500001-35000000,2.910210106488041,2.5121355229324656
10:35500001-36000000,2.910210106488041,2.5121355229324656
10:36000001-36500000,2.910210106488041,2.5121355229324656
10:43500001-44000000,2.910210106488041,2.5121355229324656
10:44000001-44500000,2.910210106488041,2.5121355229324656
10:44500001-45000000,2.910210106488041,2.5121355229324656
10:45000001-45500000,2.910210106488041,2.5121355229324656
10:45500001-46000000,2.910210106488041,2.5121355229324656
10:49500001-50000000,2.910210106488041,2.5121355229324656
10:50000001-50500000,2.910210106488041,2.5121355229324656
10:52000001-52500000,2.910210106488041,2.5121355229324656
10:52500001-53000000,2.910210106488041,2.5121355229324656
10:53000001-53500000,2.910210106488041,2.5121355229324656
10:53500001-54000000,2.910210106488041,2.5121355229324656
10:54000001-54500000,2.910210106488041,2.5121355229324656
10:54500001-55000000,2.910210106488041,2.5121355229324656
10:55000001-55500000,2.910210106488041,2.5121355229324656
10:56000001-56500000,2.910210106488041,2.5121355229324656
10:56500001-57000000,2.910210106488041,2.5121355229324656
10:57500001-58000000,2.910210106488041,2.5121355229324656
10:58000001-58500000,2.910210106488041,2.5121355229324656
10:58500001-59000000,2.910210106488041,2.5121355229324656
10:59000001-59500000,2.910210106488041,2.5121355229324656
10:60000001-60500000,2.910210106488041,2.5121355229324656
10:60500001-61000000,2.910210106488041,2.5121355229324656
10:61500001-62000000,2.910210106488041,2.5121355229324656
10:62000001-62500000,2.910210106488041,2.5121355229324656
10:62500001-63000000,2.910210106488041,2.5121355229324656
10:63000001-63500000,2.910210106488041,2.5121355229324656
10:63500001-64000000,2.910210106488041,2.5121355229324656
10:64000001-64500000,2.910210106488041,2.5121355229324656
10:64500001-65000000,2.910210106488041,2.5121355229324656
10:65000001-65500000,2.910210106488041,2.5121355229324656
10:65500001-66000000,2.910210106488041,2.5121355229324656
10:66000001-66500000,2.910210106488041,2.5121355229324656
10:66500001-67000000,2.910210106488041,2.5121355229324656
10:67000001-67500000,2.910210106488041,2.5121355229324656
10:67500001-68000000,2.910210106488041,2.5121355229324656
10:68000001-68500000,2.910210106488041,2.5121355229324656
10:69000001-69500000,2.910210106488041,2.5121355229324656
10:69500001-70000000,2.910210106488041,2.5121355229324656
10:70000001-70500000,2.910210106488041,2.5121355229324656
10:71000001-71500000,2.910210106488041,2.5121355229324656
10:71500001-72000000,2.910210106488041,2.5121355229324656
10:72000001-72500000,2.910210106488041,2.5121355229324656
10:73000001-73500000,2.910210106488041,2.5121355229324656
10:73500001-74000000,2.910210106488041,2.5121355229324656
10:74000001-74500000,2.910210106488041,2.5121355229324656
10:76000001-76500000,2.910210106488041,2.5121355229324656
10:76500001-77000000,2.910210106488041,2.5121355229324656
10:77000001-77500000,2.910210106488041,2.5121355229324656
10:77500001-78000000,2.910210106488041,2.5121355229324656
10:78000001-78500000,2.910210106488041,2.5121355229324656
10:78500001-79000000,2.910210106488041,2.5121355229324656
10:80000001-80500000,2.910210106488041,2.5121355229324656
10:82000001-82500000,2.910210106488041,2.5121355229324656
10:82500001-83000000,2.910210106488041,2.5121355229324656
10:83000001-83500000,2.910210106488041,2.5121355229324656
10:83500001-84000000,2.910210106488041,2.5121355229324656
10:84000001-84500000,2.910210106488041,2.5121355229324656
10:84500001-85000000,2.910210106488041,2.5121355229324656
10:85000001-85500000,2.910210106488041,2.5121355229324656
10:85500001-86000000,2.910210106488041,2.5121355229324656
10:86000001-86500000,2.910210106488041,2.5121355229324656
10:86500001-87000000,2.910210106488041,2.5121355229324656
10:87000001-87500000,2.910210106488041,2.5121355229324656
10:87500001-88000000,2.910210106488041,2.5121355229324656
10:88000001-88500000,2.910210106488041,2.5121355229324656
10:89500001-90000000,2.910210106488041,2.5121355229324656
10:90500001-91000000,2.910210106488041,2.5121355229324656
10:91000001-91500000,2.910210106488041,2.5121355229324656
10:92000001-92500000,2.910210106488041,2.5121355229324656
10:92500001-93000000,2.910210106488041,2.5121355229324656
10:93000001-93500000,2.910210106488041,2.5121355229324656
10:93500001-94000000,2.910210106488041,2.5121355229324656
10:94000001-94500000,2.910210106488041,2.5121355229324656
10:94500001-95000000,2.910210106488041,2.5121355229324656
10:95000001-95500000,2.910210106488041,2.5121355229324656
10:95500001-96000000,2.910210106488041,2.5121355229324656
10:96000001-96500000,2.910210106488041,2.5121355229324656
10:97000001-97500000,2.910210106488041,2.5121355229324656
10:97500001-98000000,2.910210106488041,2.5121355229324656
10:98000001-98500000,2.910210106488041,2.5121355229324656
10:98500001-99000000,2.910210106488041,2.5121355229324656
10:99000001-99500000,2.910210106488041,2.5121355229324656
10:99500001-100000000,2.910210106488041,2.5121355229324656
10:100000001-100500000,2.910210106488041,2.5121355229324656
10:100500001-101000000,2.910210106488041,2.5121355229324656
10:102000001-102500000,2.910210106488041,2.5121355229324656
10:102500001-103000000,2.910210106488041,2.5121355229324656
10:103000001-103500000,2.910210106488041,2.5121355229324656
10:103500001-104000000,2.910210106488041,2.5121355229324656
10:104000001-104500000,2.910210106488041,2.5121355229324656
10:104500001-105000000,2.910210106488041,2.5121355229324656
10:105000001-105500000,2.910210106488041,2.5121355229324656
10:105500001-106000000,2.910210106488041,2.5121355229324656
10:106500001-107000000,2.910210106488041,2.5121355229324656
10:107000001-107500000,2.910210106488041,2.5121355229324656
10:107500001-108000000,2.910210106488041,2.5121355229324656
10:108000001-108500000,2.910210106488041,2.5121355229324656
10:108500001-109000000,2.910210106488041,2.5121355229324656
10:109500001-110000000,2.910210106488041,2.5121355229324656
10:110000001-110500000,2.910210106488041,2.5121355229324656
10:110500001-111000000,2.910210106488041,2.5121355229324656
10:111000001-111500000,2.910210106488041,2.5121355229324656
10:111500001-112000000,2.910210106488041,2.5121355229324656
10:112000001-112500000,2.910210106488041,2.5121355229324656
10:112500001-113000000,2.910210106488041,2.5121355229324656
10:113000001-113500000,2.910210106488041,2.5121355229324656
10:113500001-114000000,2.910210106488041,2.5121355229324656
10:114000001-114500000,2.910210106488041,2.5121355229324656
10:114500001-115000000,2.910210106488041,2.5121355229324656
10:115000001-115500000,2.910210106488041,2.5121355229324656
10:115500001-116000000,2.910210106488041,2.5121355229324656
10:116000001-116500000,2.910210106488041,2.5121355229324656
10:116500001-117000000,2.910210106488041,2.5121355229324656
10:117000001-117500000,2.910210106488041,2.5121355229324656
10:117500001-118000000,2.910210106488041,2.5121355229324656
10:118000001-118500000,2.910210106488041,2.5121355229324656
10:118500001-119000000,2.910210106488041,2.5121355229324656
10:119000001-119500000,2.910210106488041,2.5121355229324656
10:120000001-120500000,2.910210106488041,2.5121355229324656
10:120500001-121000000,2.910210106488041,2.5121355229324656
10:121000001-121500000,2.910210106488041,2.5121355229324656
10:121500001-122000000,2.910210106488041,2.5121355229324656
10:122500001-123000000,2.910210106488041,2.5121355229324656
10:123000001-123500000,2.910210106488041,2.5121355229324656
10:123500001-124000000,2.910210106488041,2.5121355229324656
10:124000001-124500000,2.910210106488041,2.5121355229324656
10:124500001-125000000,2.910210106488041,2.5121355229324656
10:125000001-125500000,2.910210106488041,2.5121355229324656
10:125500001-126000000,2.910210106488041,2.5121355229324656
10:126000001-126500000,2.910210106488041,2.5121355229324656
10:126500001-127000000,2.910210106488041,2.5121355229324656
10:127000001-127500000,2.910210106488041,2.5121355229324656
10:127500001-128000000,2.910210106488041,2.5121355229324656
10:128000001-128500000,2.910210106488041,2.5121355229324656
10:128500001-129000000,2.910210106488041,2.5121355229324656
10:129500001-130000000,2.910210106488041,2.5121355229324656
10:130000001-130500000,2.910210106488041,2.5121355229324656
10:130500001-131000000,2.910210106488041,2.5121355229324656
10:131000001-131500000,2.910210106488041,2.5121355229324656
10:132000001-132500000,2.910210106488041,2.5121355229324656
10:132500001-133000000,2.910210106488041,2.5121355229324656
10:133000001-133500000,2.910210106488041,2.5121355229324656
10:133500001-134000000,2.910210106488041,2.5121355229324656
11:500001-1000000,1.9700292433173527,1.7537964646802504
11:1000001-1500000,1.9700292433173527,1.7537964646802504
11:2000001-2500000,1.9700292433173527,1.7537964646802504
11:2500001-3000000,1.9700292433173527,1.7537964646802504
11:4500001-5000000,1.9700292433173527,1.7537964646802504
11:5000001-5500000,1.9700292433173527,1.7537964646802504
11:5500001-6000000,1.9700292433173527,1.7537964646802504
11:6000001-6500000,1.9700292433173527,1.7537964646802504
11:7000001-7500000,1.9700292433173527,1.7537964646802504
11:7500001-8000000,1.9700292433173527,1.7537964646802504
11:8000001-8500000,1.9700292433173527,1.7537964646802504
11:8500001-9000000,1.9700292433173527,1.7537964646802504
11:9000001-9500000,1.9700292433173527,1.7537964646802504
11:9500001-10000000,1.9700292433173527,1.7537964646802504
11:10000001-10500000,1.9700292433173527,1.7537964646802504
11:11000001-11500000,1.9700292433173527,1.7537964646802504
11:11500001-12000000,1.9700292433173527,1.7537964646802504
11:12000001-12500000,1.9700292433173527,1.7537964646802504
11:12500001-13000000,1.9700292433173527,1.7537964646802504
11:13500001-14000000,1.9700292433173527,1.7537964646802504
11:14000001-14500000,1.9700292433173527,1.7537964646802504
11:14500001-15000000,1.9700292433173527,1.7537964646802504
11:15000001-15500000,1.9700292433173527,1.7537964646802504
11:15500001-16000000,1.9700292433173527,1.7537964646802504
11:16000001-16500000,1.9700292433173527,1.7537964646802504
11:16500001-17000000,1.9700292433173527,1.7537964646802504
